path,label,split,fold,frame_count,frame_width,frame_height,video_fps,youtube_id,youtube_sequence,source,target
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/779_794.mp4,1,val,Face2Face,879,1280,720,25,,,779,794
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/794_779.mp4,1,val,Face2Face,306,1280,720,25,,,779,794
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/971_564.mp4,1,val,Face2Face,648,1920,1080,30,,,971,564
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/564_971.mp4,1,val,Face2Face,354,1920,1080,30,,,971,564
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/273_807.mp4,1,val,Face2Face,650,1280,720,30,,,273,807
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/807_273.mp4,1,val,Face2Face,322,1920,1080,30,,,273,807
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/991_064.mp4,1,val,Face2Face,402,640,480,25,,,991,64
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/064_991.mp4,1,val,Face2Face,402,640,480,25,,,991,64
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/664_668.mp4,1,val,Face2Face,398,1280,720,30,,,664,668
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/668_664.mp4,1,val,Face2Face,293,640,480,30,,,664,668
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/823_584.mp4,1,val,Face2Face,475,1280,720,24,,,823,584
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/584_823.mp4,1,val,Face2Face,672,1280,720,24,,,823,584
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/656_666.mp4,1,val,Face2Face,383,640,480,25,,,656,666
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/666_656.mp4,1,val,Face2Face,505,640,480,25,,,656,666
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/557_560.mp4,1,val,Face2Face,349,832,480,30,,,557,560
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/560_557.mp4,1,val,Face2Face,509,640,480,30,,,557,560
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/471_455.mp4,1,val,Face2Face,370,640,480,25,,,471,455
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/455_471.mp4,1,val,Face2Face,540,640,480,25,,,471,455
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/042_084.mp4,1,val,Face2Face,375,640,480,24,,,42,84
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/084_042.mp4,1,val,Face2Face,338,1920,1080,15,,,42,84
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/979_875.mp4,1,val,Face2Face,422,1280,720,30,,,979,875
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/875_979.mp4,1,val,Face2Face,335,1280,720,30,,,979,875
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/316_369.mp4,1,val,Face2Face,320,640,480,30,,,316,369
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/369_316.mp4,1,val,Face2Face,566,832,480,30,,,316,369
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/091_116.mp4,1,val,Face2Face,327,640,480,30,,,91,116
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/116_091.mp4,1,val,Face2Face,639,640,480,30,,,91,116
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/023_923.mp4,1,val,Face2Face,602,640,480,25,,,23,923
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/923_023.mp4,1,val,Face2Face,553,1280,720,25,,,23,923
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/702_612.mp4,1,val,Face2Face,420,1280,720,30,,,702,612
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/612_702.mp4,1,val,Face2Face,749,1280,720,30,,,702,612
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/904_046.mp4,1,val,Face2Face,504,1920,1080,30,,,904,46
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/046_904.mp4,1,val,Face2Face,359,1280,720,30,,,904,46
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/647_622.mp4,1,val,Face2Face,371,1920,1080,30,,,647,622
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/622_647.mp4,1,val,Face2Face,699,1280,720,30,,,647,622
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/958_956.mp4,1,val,Face2Face,542,704,480,25,,,958,956
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/956_958.mp4,1,val,Face2Face,392,832,480,25,,,958,956
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/606_567.mp4,1,val,Face2Face,340,832,480,25,,,606,567
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/567_606.mp4,1,val,Face2Face,387,832,480,25,,,606,567
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/632_548.mp4,1,val,Face2Face,573,1920,1080,25,,,632,548
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/548_632.mp4,1,val,Face2Face,427,1280,720,25,,,632,548
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/927_912.mp4,1,val,Face2Face,647,640,480,25,,,927,912
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/912_927.mp4,1,val,Face2Face,697,640,480,25,,,927,912
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/350_349.mp4,1,val,Face2Face,471,832,480,25,,,350,349
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/349_350.mp4,1,val,Face2Face,405,1280,720,25,,,350,349
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/595_597.mp4,1,val,Face2Face,297,1280,720,30,,,595,597
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/597_595.mp4,1,val,Face2Face,565,640,480,30,,,595,597
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/727_729.mp4,1,val,Face2Face,636,640,480,25,,,727,729
C:/Users/nathan/seeable/data/manipulated_sequences/Face2Face/c23/videos/729_727.mp4,1,val,Face2Face,554,640,480,25,,,727,729
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/953_974.mp4,1,test,FaceShifter,351,1280,720,25,,,953,974
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/974_953.mp4,1,test,FaceShifter,318,600,480,25,,,953,974
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/012_026.mp4,1,test,FaceShifter,363,640,480,25,,,12,26
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/026_012.mp4,1,test,FaceShifter,322,640,480,25,,,12,26
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/078_955.mp4,1,test,FaceShifter,523,1280,720,25,,,78,955
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/955_078.mp4,1,test,FaceShifter,531,640,480,25,,,78,955
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/623_630.mp4,1,test,FaceShifter,352,640,480,25,,,623,630
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/630_623.mp4,1,test,FaceShifter,423,640,480,25,,,623,630
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/919_015.mp4,1,test,FaceShifter,534,640,480,30,,,919,15
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/015_919.mp4,1,test,FaceShifter,437,640,480,30,,,919,15
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/367_371.mp4,1,test,FaceShifter,649,640,480,25,,,367,371
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/371_367.mp4,1,test,FaceShifter,718,600,480,25,,,367,371
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/847_906.mp4,1,test,FaceShifter,301,1280,720,30,,,847,906
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/906_847.mp4,1,test,FaceShifter,389,1920,1080,30,,,847,906
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/529_633.mp4,1,test,FaceShifter,335,1920,1080,30,,,529,633
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/633_529.mp4,1,test,FaceShifter,512,1280,720,30,,,529,633
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/418_507.mp4,1,test,FaceShifter,319,1280,720,24,,,418,507
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/507_418.mp4,1,test,FaceShifter,469,1920,1080,24,,,418,507
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/227_169.mp4,1,test,FaceShifter,441,1280,720,30,,,227,169
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/169_227.mp4,1,test,FaceShifter,649,640,480,30,,,227,169
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/389_480.mp4,1,test,FaceShifter,314,1920,1080,25,,,389,480
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/480_389.mp4,1,test,FaceShifter,485,1280,720,25,,,389,480
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/821_812.mp4,1,test,FaceShifter,423,712,480,30,,,821,812
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/812_821.mp4,1,test,FaceShifter,433,720,480,30,,,821,812
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/670_661.mp4,1,test,FaceShifter,481,640,480,25,,,670,661
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/661_670.mp4,1,test,FaceShifter,513,1280,720,25,,,670,661
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/158_379.mp4,1,test,FaceShifter,444,640,480,30,,,158,379
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/379_158.mp4,1,test,FaceShifter,341,640,480,30,,,158,379
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/423_421.mp4,1,test,FaceShifter,1814,598,480,25,,,423,421
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/421_423.mp4,1,test,FaceShifter,1038,640,480,25,,,423,421
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/352_319.mp4,1,test,FaceShifter,421,720,480,25,,,352,319
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/319_352.mp4,1,test,FaceShifter,717,854,480,25,,,352,319
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/579_701.mp4,1,test,FaceShifter,476,1920,1080,30,,,579,701
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/701_579.mp4,1,test,FaceShifter,393,1920,1080,30,,,579,701
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/488_399.mp4,1,test,FaceShifter,518,854,480,30,,,488,399
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/399_488.mp4,1,test,FaceShifter,862,1280,720,30,,,488,399
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/695_422.mp4,1,test,FaceShifter,310,1920,1080,30,,,695,422
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/422_695.mp4,1,test,FaceShifter,316,1920,1080,30,,,695,422
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/288_321.mp4,1,test,FaceShifter,543,640,480,25,,,288,321
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/321_288.mp4,1,test,FaceShifter,567,640,480,25,,,288,321
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/705_707.mp4,1,test,FaceShifter,473,854,480,30,,,705,707
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/707_705.mp4,1,test,FaceShifter,1034,854,480,30,,,705,707
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/306_278.mp4,1,test,FaceShifter,728,600,480,25,,,306,278
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/278_306.mp4,1,test,FaceShifter,449,640,480,25,,,306,278
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/865_739.mp4,1,test,FaceShifter,347,1920,1080,50,,,865,739
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/739_865.mp4,1,test,FaceShifter,304,1280,720,60,,,865,739
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/995_233.mp4,1,test,FaceShifter,548,640,480,30,,,995,233
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/233_995.mp4,1,test,FaceShifter,675,1280,720,30,,,995,233
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/755_759.mp4,1,test,FaceShifter,336,854,480,30,,,755,759
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/759_755.mp4,1,test,FaceShifter,434,1920,1080,30,,,755,759
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/467_462.mp4,1,test,FaceShifter,423,640,480,30,,,467,462
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/462_467.mp4,1,test,FaceShifter,585,640,480,30,,,467,462
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/314_347.mp4,1,test,FaceShifter,413,1280,720,30,,,314,347
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/347_314.mp4,1,test,FaceShifter,458,854,480,30,,,314,347
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/741_731.mp4,1,test,FaceShifter,370,640,480,25,,,741,731
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/731_741.mp4,1,test,FaceShifter,778,600,480,25,,,741,731
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/970_973.mp4,1,test,FaceShifter,476,656,480,25,,,970,973
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/973_970.mp4,1,test,FaceShifter,533,600,480,25,,,970,973
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/634_660.mp4,1,test,FaceShifter,338,1280,720,25,,,634,660
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/660_634.mp4,1,test,FaceShifter,340,1280,720,25,,,634,660
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/494_445.mp4,1,test,FaceShifter,802,1280,720,25,,,494,445
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/445_494.mp4,1,test,FaceShifter,1053,1280,720,25,,,494,445
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/706_479.mp4,1,test,FaceShifter,328,1920,1080,30,,,706,479
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/479_706.mp4,1,test,FaceShifter,488,1920,1080,30,,,706,479
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/186_170.mp4,1,test,FaceShifter,334,1920,1080,30,,,186,170
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/170_186.mp4,1,test,FaceShifter,504,1920,1080,30,,,186,170
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/176_190.mp4,1,test,FaceShifter,376,1920,1080,30,,,176,190
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/190_176.mp4,1,test,FaceShifter,331,1920,1080,30,,,176,190
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/380_358.mp4,1,test,FaceShifter,455,640,480,30,,,380,358
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/358_380.mp4,1,test,FaceShifter,534,640,480,30,,,380,358
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/214_255.mp4,1,test,FaceShifter,462,854,480,30,,,214,255
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/255_214.mp4,1,test,FaceShifter,470,1280,720,30,,,214,255
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/454_527.mp4,1,test,FaceShifter,384,854,480,30,,,454,527
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/527_454.mp4,1,test,FaceShifter,342,1280,720,30,,,454,527
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/425_485.mp4,1,test,FaceShifter,336,854,480,30,,,425,485
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/485_425.mp4,1,test,FaceShifter,803,854,480,30,,,425,485
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/388_308.mp4,1,test,FaceShifter,636,640,480,30,,,388,308
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/308_388.mp4,1,test,FaceShifter,502,1280,720,30,,,388,308
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/384_932.mp4,1,test,FaceShifter,462,1920,1080,25,,,384,932
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/932_384.mp4,1,test,FaceShifter,484,1280,720,25,,,384,932
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/035_036.mp4,1,test,FaceShifter,423,640,480,25,,,35,36
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/036_035.mp4,1,test,FaceShifter,337,640,480,25,,,35,36
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/257_420.mp4,1,test,FaceShifter,763,656,480,25,,,257,420
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/420_257.mp4,1,test,FaceShifter,1126,600,480,25,,,257,420
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/924_917.mp4,1,test,FaceShifter,1248,600,480,25,,,924,917
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/917_924.mp4,1,test,FaceShifter,448,656,480,25,,,924,917
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/114_102.mp4,1,test,FaceShifter,1269,640,480,25,,,114,102
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/102_114.mp4,1,test,FaceShifter,389,720,480,25,,,114,102
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/732_691.mp4,1,test,FaceShifter,426,600,480,25,,,732,691
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/691_732.mp4,1,test,FaceShifter,540,1280,720,25,,,732,691
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/550_452.mp4,1,test,FaceShifter,444,640,480,30,,,550,452
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/452_550.mp4,1,test,FaceShifter,606,640,480,30,,,550,452
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/280_249.mp4,1,test,FaceShifter,606,854,480,30,,,280,249
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/249_280.mp4,1,test,FaceShifter,632,854,480,30,,,280,249
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/842_714.mp4,1,test,FaceShifter,447,656,480,25,,,842,714
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/714_842.mp4,1,test,FaceShifter,560,1280,720,25,,,842,714
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/625_650.mp4,1,test,FaceShifter,332,640,480,25,,,625,650
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/650_625.mp4,1,test,FaceShifter,693,656,480,25,,,625,650
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/024_073.mp4,1,test,FaceShifter,306,640,480,25,,,24,73
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/073_024.mp4,1,test,FaceShifter,703,1280,720,25,,,24,73
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/044_945.mp4,1,test,FaceShifter,335,1280,720,30,,,44,945
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/945_044.mp4,1,test,FaceShifter,761,1280,720,30,,,44,945
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/896_128.mp4,1,test,FaceShifter,531,640,480,25,,,896,128
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/128_896.mp4,1,test,FaceShifter,735,640,480,25,,,896,128
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/862_047.mp4,1,test,FaceShifter,470,1280,720,30,,,862,47
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/047_862.mp4,1,test,FaceShifter,319,854,480,30,,,862,47
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/607_683.mp4,1,test,FaceShifter,454,1920,1080,30,,,607,683
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/683_607.mp4,1,test,FaceShifter,302,1920,1080,30,,,607,683
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/517_521.mp4,1,test,FaceShifter,373,654,480,30,,,517,521
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/521_517.mp4,1,test,FaceShifter,304,640,480,30,,,517,521
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/682_669.mp4,1,test,FaceShifter,965,600,480,25,,,682,669
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/669_682.mp4,1,test,FaceShifter,489,640,480,25,,,682,669
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/138_142.mp4,1,test,FaceShifter,410,600,480,25,,,138,142
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/142_138.mp4,1,test,FaceShifter,962,600,480,25,,,138,142
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/552_851.mp4,1,test,FaceShifter,303,1280,720,24,,,552,851
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/851_552.mp4,1,test,FaceShifter,833,1280,720,24,,,552,851
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/376_381.mp4,1,test,FaceShifter,515,1280,720,25,,,376,381
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/381_376.mp4,1,test,FaceShifter,578,656,480,25,,,376,381
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/000_003.mp4,1,test,FaceShifter,396,640,480,25,,,0,3
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/003_000.mp4,1,test,FaceShifter,303,640,480,25,,,0,3
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/048_029.mp4,1,test,FaceShifter,485,640,480,25,,,48,29
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/029_048.mp4,1,test,FaceShifter,416,586,480,25,,,48,29
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/724_725.mp4,1,test,FaceShifter,600,1920,1080,30,,,724,725
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/725_724.mp4,1,test,FaceShifter,699,1280,720,30,,,724,725
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/608_675.mp4,1,test,FaceShifter,1205,600,480,25,,,608,675
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/675_608.mp4,1,test,FaceShifter,421,600,480,25,,,608,675
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/386_154.mp4,1,test,FaceShifter,449,1920,1080,30,,,386,154
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/154_386.mp4,1,test,FaceShifter,594,1280,720,30,,,386,154
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/220_219.mp4,1,test,FaceShifter,357,720,480,25,,,220,219
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/219_220.mp4,1,test,FaceShifter,350,1280,720,25,,,220,219
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/801_855.mp4,1,test,FaceShifter,444,640,480,25,,,801,855
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/855_801.mp4,1,test,FaceShifter,630,640,480,25,,,801,855
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/161_141.mp4,1,test,FaceShifter,369,640,480,30,,,161,141
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/141_161.mp4,1,test,FaceShifter,508,854,480,30,,,161,141
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/949_868.mp4,1,test,FaceShifter,686,640,480,30,,,949,868
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/868_949.mp4,1,test,FaceShifter,431,654,480,30,,,949,868
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/880_135.mp4,1,test,FaceShifter,435,1920,1080,24,,,880,135
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/135_880.mp4,1,test,FaceShifter,327,1280,720,24,,,880,135
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/429_404.mp4,1,test,FaceShifter,457,656,480,25,,,429,404
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/404_429.mp4,1,test,FaceShifter,798,1280,720,25,,,429,404
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/071_054.mp4,1,train,FaceShifter,453,654,480,30,,,71,54
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/054_071.mp4,1,train,FaceShifter,368,640,480,30,,,71,54
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/087_081.mp4,1,train,FaceShifter,309,640,480,25,,,87,81
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/081_087.mp4,1,train,FaceShifter,1170,600,480,25,,,87,81
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/881_856.mp4,1,train,FaceShifter,638,720,480,30,,,881,856
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/856_881.mp4,1,train,FaceShifter,1103,1280,720,30,,,881,856
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/187_234.mp4,1,train,FaceShifter,986,1280,720,30,,,187,234
C:/Users/nathan/seeable/data/manipulated_sequences/FaceShifter/c23/videos/234_187.mp4,1,train,FaceShifter,528,1280,720,30,,,187,234
